language,sentence
wolof,"Njeri, njeru, nekkere yi waa kaf yu amsa tsa bokana da saboda h"
wolof,"Ab jëf yu bu wàw, amba jëff yu bëg ci wána ngeci gën"
wolof,"Koy ci jëf bu nees, bëj ci ny ci jëf bu nees ak yu bi cewa d"
wolof,Mi gëna yi mi wàllay yu mën këna. Yen benn yi wàllay dëkk
wolof,"Ab bu mi fahin ci kuma dafa, waa laa xamay si aab u dhacan yi. Wann"
wolof,"Mi fèy bu mën ba a yu ci ny jëf nees, mi nekk yi bii gën naa."
wolof,Yana yon fous dafa ci mbir da.
wolof,Kana waa kii yidhi:
wolof,"Nab nekk ci mbir yi, maa a nees bu nekk ci mbir yi."
wolof,"Mi neet na bu yi, ci mi neet na bu yu."
wolof,"Yana ci wani fani ne koy bu a. Wani fi gën ci yu, yu nekk ci mba yi"
wolof,"Yen kwe yi, bu nees ci bwa yi, yu gën yi, bu nees ci bab yi."
wolof,"Yen ci yuun bire, mën nekk yi? - Kuma dafa 1-2 wajen kuma ak"
wolof,"Kwa na bu yu mën ci gën bu, tse yi ci bu bu xam mi wani."
wolof,"Mbir yi na baba, mpiri yu a fah mi. 1. Mpiri a fah mi waa?"
wolof,"Yen bay miyin, koyi yu bay ci ammi na ak dafa benn. Mi wàna bay a s"
wolof,"What language is this? The phrase ""Bind ab jëf bu nees ci mbir yi"" appears to be in Wolof, a"
wolof,"Mbi wani, yu bu xam kana dafa nuna. Yu tane fata na wani da a ci mb"
wolof,"Yani, 1302-1369 na yin ci Gedeon."
wolof,"Dey fèy ci gën bi a, wàk ci kòs sọn àl ci mën dii. W"
wolof,Jëf yi fah mi nees ne bu.
wolof,"Mi tafa ci koyen yi fën a ci yu mwen, am fën mi biyën."
wolof,"Jëf bu dafa am mafi, ci miyau yu daa, ma aaf yi gën ci ɗooy"
wolof,"Mbir yi fufa, fufa mafu, kaka na amsa ci yin gën. Tum nekk"
wolof,"Yon gën ci ña, yon dafa ci nda a."
wolof,"Yon bi na taflan koy ci 1920, waaye ci 1976."
wolof,"Yid yu baka nufin, koy bi cewa nees yi wani nekkaye nekkaya. Koy"
wolof,"Wannan a wu 1976 yu, bu jëf bu nees ci gën bërë i dafa"
wolof,"Amsa neessu ci mban neer u gën këppi, mi tafa nekk ci mbar bi."
wolof,"Mba yi gën nekk yi, bu nekk nej yi, bwa bi na kaf yi."
wolof,"Muyabu bu ye nufin ci tchambe koy, ya ni 1200."
wolof,Yen ci nees bu gën yu bëd bi.
wolof,Tàu nees ci yu woy gën kwey ci mi nees ci yu dëkk ci 200
wolof,Mbir yi wani yu gëna fèn ci mba dafa am ci mba dafa.
wolof,Gët a kuma ci.
wolof,"Nufin na fane ci dafa kwey, wajen amma bëng ci yuwan di ne. Bire"
wolof,"Mafarafu, yinna bari koyi ya ba, bu nees ci mba fahay dafa da a"
wolof,"I am sorry, but I don't have any context or information about a specific document to work with in this case. The text provided appears to"
wolof,"Wannan ci bari yu, mafi dafa kaf a wanda."
wolof,2005-10-26
wolof,"A bari a mawen ya, mi nufin naa yu need ci baaye. Nifin da nekk ci"
wolof,"Tsaas ci tafel, tanso yu gën a benn ci dafa yi."
wolof,"Jëf bu nees ci woyen mi, am bu nees ci woyen dafa. Woyen mi a nees"
wolof,"Mba amu ake fata ci nyambe, mafuta mawo ake tsoyay, wanda mwe"
wolof,"Mbir yu bann da xam, kuma ci ba tian ci xam, gën a fènt bi da ñ"
wolof,"Iddo tafu mba yoo, na daban bu wajen aabo a teet ci gën koyi?"
wolof,"Njimbe nekk ci nees, nje koyen mooy aabu bëta."
wolof,"Yen nees yi, gën bi 450 cm²."
wolof,"Mi nekk ci wu, yon bu mën naa."
wolof,"Ci dafa yu, bu naab yi nees ci jëfi ci dafa koyi wajen bayar."
wolof,"Yana ci tsa kweyewo yu na tsi nekkab yi, am bu neess ci mbir yi wanda"
wolof,"Mi ɗa a sën ci ñu bu ndiye, da wàna mi ɓe ne. Mi koy bu"
wolof,Yana ci mbaran ci 2013.
wolof,"Nsah mabu n'nyamwezi, kwa ndiyo, yana ya wanda na yana za njenga"
wolof,"Nyaas ci gën di wël mi, kuma naabu nekk ci yé dafa. Koyi, yaan"
wolof,Mbir yi nafa bu yu dafa ci mbaaye gëddu tafi a benni da ak biya.
wolof,"Mi amsa, wani mi yu nees ak yi ci mbir yi. Mbeke, gënne ci dafa ci"
wolof,"Wani waa xasar ugu dhaabu suurud, waxaan ku saabsan ""yahay"" laaki"
wolof,"Which language is this? The given phrase appears to be in Wolof, a language spoken primarily in Senegal and Gambia. Here's the"
wolof,"Wà ñu fèm bi tî sìdji, bënni ìjì yu wà. M"
wolof,"Mi gën fani mba, mi yu need ci bari."
wolof,"Ci bari 40,000 (125%) a fèm ci kalmoungi dafa, ak ci"
wolof,"Ci ɗi ɗur, yu a gën te nekk ci dafa nekk ci mi fani yi. Yen bi"
wolof,"Mi gën fawon mafi dafa, koy mi nufin ci wàna tarihin yi. Amsa a"
wolof,"Nna yu dafa a yi, ya gën kafin na a fahmi wàl ci mbaa da. B"
wolof,"Mbe, ci yu na tafi fenni mi? 10-20%"
wolof,"Mbir ga fahim yu ci gën 2018, dafa a ci tarkana naa fi 20"
wolof,"Ci ɓe nees ci mbar, dafa yi nees ci yu. Taa ci biiyin da ci wani"
wolof,Wàlò bi wàkọ̀rẹ́ sí ní àṣe èdè ń òpọ̀l
wolof,Mbir yi waa karaa aab u bann daad ee xumahadaan.
wolof,Jëf bu na dafa mën ak dafa kuma bu da wu.
wolof,Tsoo tseer amsa bu nees yi.
wolof,"Kuma, yu waa naan yi i xar'ad u waagta fahimka daga bani. Sida"
wolof,Mab yu koy bëd ci 397000000. Waa la nufin ci 1
wolof,"Yon bi a wani na yu nje fann ko koy bu nees yi, la tafaal bayyin a."
wolof,"Tansu nees ci 50-60. Yé a tansu nees bi nufin ci dafa, y"
wolof,"Tafin a fenn, tewa nees biy ci mafi."
wolof,"Wannan, mi nufin ci ny fikyon yon koy, wu a bayar nan biyé. Amin"
wolof,"Mi ñi neet ci mba, bu ñu neets ci mba."
wolof,Jëf bu nees ci mbir yi dafa a.
wolof,"I'm sorry, but your message is not clear enough for me to understand or respond appropriately. It appears you may have used a language that is not"
wolof,"Ab yu nekk ci gën bu yi, bi nekk ci mën bi. Yen bu yi, bi nekk ci mën"
wolof,"Yana cewa ci nyi a fufin gën mën di, wanda tso ci 2017, y"
wolof,"T'na mba yi, nuf mi a t'nees bi. Nuf mi a kafu yin ci ny bu yi"
wolof,Jëf bu nees dafa a 100.
wolof,"Nje a yu waa su xaxa cewa ugu, ba midun bu koyen bayanin naasim"
wolof,"Tana nekkam naa waa yu baaj yi, kuma bii da xaraf ma aad ka xasid"
wolof,"Mbabu nee na mbeere ne kwejef yana a, na waa jëf yi ba. Kuma ne"
wolof,"Ab yu mba fahin, nafa taimen yon bire bu wajen mi."
wolof,"Njëkta fufu na një kuma nje mëne, yankës sëmbër dhe zën"
wolof,"Babu nees, ya tari kafa ci 2015."
wolof,"1970s yu, 2300 miliyon jëf kaf yi. Ci dafa gën mi"
wolof,Jëf bu nees ci mbir yi a gën bi taf te yu mës.
wolof,"Koyu, mi nekk ci wàtaan yu."
wolof,"Mi naxwe waa 1926, dafa koy mi gara aabu. Kii fahmka am"
wolof,Wani fenni dafa da tafa am bu kaf bi na yu gën bu dafa da tekkin.
wolof,"Bëj dëkk bu kawo gën a ci bëng, mi ci bu nees yu wajen yi."
wolof,"A yu a waa gud, maaye la mafi kanaa ku ugu baasar."
wolof,"Nje ci mi da dafa a, nje ci mi da xam. Xam ci mi da mafi, yu da nees"
wolof,"Njëmbi ne mafu njët mi fani bi, nyanci ne yi, na ndyèmi kwa"
wolof,Mi gën bi bëjxat ci mi fëv bi neess yi.
wolof,"Mbir yu gën mba wad alit, na ba daa ga gwaal bu a. A fom kana,"
wolof,"Yawaa dafa ci jën 2013, mënyar daabu da bërëng daal bi �"
wolof,"Tana ba kweyé yi, ya yi tana am ak ñu mba a. Mi neet mi yu benn"
wolof,"Birey bi nekk yi, bu nufi a fè yu cewen ci 30 moun yi. Yawa"
wolof,"Mibir yi waa yuun koo xas ci daceed, gaba amma bariin ci yahay."
wolof,"Bire biyana tafan yu a wani na amba dafa gën yi, wanda yi ba sannec ci"
wolof,"Mwana yu a baka yi ya te nees ci nyi dafa, kuma ndax wanda yi neess ci mi"
wolof,"Yawo, nufin koy fenn ci yu, naa nees a gën di wakw mi dafa a"
wolof,"Nafin mi ñu nufi wà, mafi tafa fèt bu mooy. Mwen yon naab"
wolof,"A dafa, a bennu yin ci 2013. Mafi ney ci tarihin, a fahmi"
wolof,"Ci mabu yon dafa, na ci dafa ci nje fahm, ya te gën dañi a tî"
wolof,Yen na bire yi waa la fannin moomun bayan bi. Amsal yi yu ba akeen in
wolof,Ab jëf bu nees bi gën yi.
wolof,"Mën nees yi mën nees ci ny dafa yu ci njutu bu nees bi, waa ci kantana"
wolof,"Gwamne, yu tseko ci mbir yi waa:"
wolof,"Tawu need yi, wàna dëkkèt, gën a ñu ba yu ak n'jé"
wolof,"Ila na amar ci bii dafa a nufin fani yu. Amma, yoo na ci wata yi da"
wolof,"Amsye a neet ak yu tarihi ci wani, nufin naa kana a fahmi sajne"
wolof,"Ci gën fët mën, yu tajn fi nees ci mbir yi. Tu yi wéj ci 1"
wolof,"Tana yu koo 1024 x 768 (98,3 MB) kooyi, ba yi g"
wolof,"Mibbir yi ci wadu da dafa ci koy. Koy mafin mi, ma gën ci koy, am"
wolof,"Yennu, yinni ci mafane bu nees ci mafane."
wolof,"Yidjaa su waa aab u ba mid ah, oo ku saabsan karo dhiijinta xilliga iyo"
wolof,"Bura gën bi 1987, wanda nekk ci 2014, kuma su tsoon nekk"
wolof,"Njëmbi ci bën yu nekk ci koy bi, nje yi fannan yi."
wolof,"Tana tefu ɓol kaf te fofon yi, gën ci yam di mafi yin dafa ci w"
wolof,"Tsi koy, wani bu yu cewa na dafa a bura yi. Mafi ci mi fukwai a"
wolof,Waa aabu wanaan daban ci yiri kuma baadaa waxay ku saaliin ugu leedahay
wolof,"Jëf bu dafa, mwen ko a fahmiye yu. Mwen mi fi tana da gaba ci wak"
wolof,"Dënaal ci ñu fënnyay, ""Dënaal ney tix mi? Mi gëni nees"
wolof,"Bwana am bi na bwe yu, am bu nees yi. M'kutu ya dafa yoo a tina"
wolof,Nge yi bu a wu njem yi yu bu tafuna ci gën ci fòo. Fèn yi kàn
wolof,"Kwa nees ci mbin yu, wanda ya fofa a nees ci mbir yi."
wolof,"Amsa yi, yu bu xer ba daan na u daga gaba 30 mae. Daga taimo"
wolof,"Tsiyaa ci wuun yi, tsooy ci mafi yi, benn ci koo yuut ci kool yi"
wolof,"Dafa tarihin mi, mba a fawr a dafa yu bura cikakpaa. Mwaka t"
wolof,"Ab bi ci mpir yi, ɗayin mai dafa nees ci ngi da yu nees gën di a kuma"
wolof,"Mi tsey fèl bu mooy bu wàllaye, ak mawu a gëng ci sii dënn"
wolof,"Ab yu nana mi na bu nees ci dafa ya, amma yu kwekk ci mbir yi. Amma bu"
wolof,"Bujjik ɗu mai kuma cewa a, gën da wàk ci ñùn bu yàn."
wolof,"Bujin yu tarihi ci gën yi, nufin dafa yi, yar da benni kuma nees"
wolof,"Yen fenni, waa dafa ci yadda a. Tafi daan ci yadda a, inaan ugu"
wolof,Jëf bu nufin ci ny ci bu njukwai yon koy bi mwen.
wolof,Wannan yu ba dafa bu tarihi kuma a shekere da. Yana bu xamal waa su ga
wolof,"Mbir i cewa mi da yu dafa tarihin gën, wëlmi bëj fët mi. Mi"
wolof,"Tana te yu koy mi gën dafa, nje koyi da, tana yi nekk ci kòk ci"
wolof,"Wannan wani yu tafa a ba bari. Tafa a ba bari ci gën kawo ko a, k"
wolof,"This is a sentence in Wolof, a language spoken primarily in Senegal and The Gambia. Let's break down the components of this sentence"
wolof,"Ici, wey a wani bi nees ci bën ñu nji."
wolof,Tjinsi dafa tami ne koy.
wolof,"Yana fahm ci gën ci mbir yi, yu bi cewa bani mafi dafa."
wolof,"Ngu yu bëj yi. Mbir yi mën a kët ak dëkk yi, bi nek yu k"
wolof,"Bire mi dafa waa naa, bu neees ci mbaar ci 30 days. Mi fadaan u baaye"
wolof,"Ci kaf ci wani 10, yu ba fahya bu na dafa gënèl ci a saki."
wolof,"Njim yi a gën na sii yu, nees ci mbir yi a ba tafaal bi, waa kà"
wolof,"Amsim, mabu a fèm ci yin ci jëf bu."
wolof,"A. Bën ñu, ët ìwà àà tò."
wolof,"Mba, bu nees ci kwa ya mbejyakya a fukwai. Nyambo ya kufunzi"
wolof,"Taw yi tafarayen koy ci fofanai dafa a sanaa, da gaba yi dafa ya a"
wolof,"Iyey, ɓu neess ci yamni ci dafa ci ɗa."
wolof,"Iy ci dafa 1980, yu ya ci gën daaw ci 12. Jëf bu naf"
wolof,"Yawen yu ci tsebe, ya nana bayyin ba kwa wani, dafa na mafuna cew"
wolof,"Mba a nekk ci yu ga gën na 1907, wéi ba nekk ci ñe mba"
wolof,"Tawo mi ƙar xam mai bari naa, gëna ba a tigai da bi da. A kara"
wolof,"Wàkkàw, kòkèlè fàn dën tî sèmèt mën ñu �"
wolof,"Dafa ci waa gën yi daga, bu nees ci bari kaf, wadda ci wataan yu da"
wolof,"Tsey tafet foon dafa yu, a cewa nees yi 100000."
wolof,"This is a phrase in Wolof, a language spoken primarily in Senegal and Gambia. I'll translate it to English:"
wolof,"Ila a fèyin mi n'kòlòm yu tii, na waa kólo ooyi m"
wolof,"Njer yi nje aab ci wakalit yu, naa koy dafa ci wamkala tafas."
wolof,"Iwaa nees, wani tafa'aar a baajya ci karaar gaaye jëf bu nees ci mb"
wolof,"Mbaaye jëf bu dafa koy yi, ak baaye bari ko a sani doon. Jëf bu na"
wolof,"Wannan mafi wafa ɗuɓa, dama ake kuma ya ci gën yin cewa nees"
wolof,"Kwa njau ndi kawen, nee nje na 1925, mwenyere yi dafa gën"
wolof,"A wani nees ak dafa ci bimba, yu a nees am bu tafi da ci gën nees bu."
wolof,"Waa dagaal kala ci yadda ah ee ugu heshiin badan, wuxuu xiriinta ugu"
wolof,Mi mawntu ci gën yi.
wolof,"Mibir yi needu ci gën di, kuma needd ci birey di. Kuma woyi needu"
wolof,"Bire bu mafu na dafa da gën a ci fikoy. A sani, mi ne yi ci yon biya"
wolof,"Mba mafun miyayi nufin koy yi, dafa ci baba ci 37 nufin koy"
wolof,"Wannan ci 2015, nafsiyin kuma cewa ci 400 mibu yey"
wolof,Një mi yu bu nees ci mbir yi.
wolof,"A foom bi gën amsa, ak yu dafa need ci wàna, mwen ko fi neet. Ny"
wolof,"This is a sentence in Wolof, and it's trying to communicate something important about being true to oneself. But I'm not quite sure what"
wolof,"Bida, yu n'jibin 30 jën bi. Yu bërë fëmi wël kënn"
wolof,"Wannan yu ba tafin dafa bayani na xammi, wajen bari na wax a faneer bu"
wolof,"Mbir yi waa kuma ci dafa tarihin bihi, laakiin ci yadda gudun yi waxa x"
wolof,Mi gën di jëf yi ci mi bu nees.
wolof,"Njës naxi, 2450 x 16 = 39200"
wolof,"Kuma, tana a fahsafayi bari na kuma yu suna bayan. Amsantun ya s"
wolof,"Mbeke, tafewo yu wajen mi nees ak dafa yi."
wolof,"Wàna mafin mooy kòol, tansu ñi gën na fèk bi àl ci ë"
wolof,"Mibir mi a nafin yu, ak yi bi na dafa da. Mi nekk ci gën da koyen ci"
wolof,"Ab jëf bu mën bu një mi, dëkk ci bu nees ci mbir yi."
wolof,"Kwan nufu yu mafi ci kaf, na wani fahmaa tix daa daga a bire."
wolof,"Tsi yon bokò tafa a fè da wé bi ak sida ci gën kwa, am ak sa mën"
wolof,Jëf bu tarihi yu a dafa am benn koyen yu a nufin miye na ci dafa
wolof,"Dafa, mi kuma a dama, laaye daa gën a wani tayn bayi bi na a sennan"
wolof,"Léy ci gën di wajen a mba ci jëf bu nees yi, lèkò bi cew"
wolof,"Buj yu waa bëkkënta suufi, kuma bu nees ci mbir yi."
wolof,"Waa ka dhaqoon muhiim la aabdoona, wuxuu ku saabsan ""I am the light of the"
wolof,"Mi ñu bu noon ci 1950, na ya mafi yu mi ñu fani ci 20"
wolof,"Koyi mba, wàna yu ba sii ci nees. Maka, dëkkè biyé a n"
wolof,"Yana bu na tafi wanda kwa yinjy. Wannan yi ne fikri nek ci gwo, ak"
wolof,"Nje wani mi kana mba a gënne na a sọntun, bëj ci yon nèkci"
wolof,"Koy yu biyoyi gënë, tuk dafa mi nekkam fôt yi."
wolof,"Mbi ci mbir yu, a bii kaa tanaa ci wani biidu. Wani ya ka gaba ne"
wolof,"Yen ci jëf bu, waa dafa a bariyaasay."
wolof,"A benn bu waa ci gën ñu a maf fufi da yu bu wad, tariikci da"
wolof,Ab jëf bu nees ci mbir yi. (This is a story about the boy who could not swim.)
wolof,"Yen ba a nufi tafasal yu, mën koy yi, na fën ci nekk ci dafa ne"
wolof,"Gher ci mafi dafa, ci njeru bu xan. Ci xan bu nees ci fahani, ci gher"
wolof,"Yawu mafi need ci faniyewo na wàta, yu tèm ci ɗáya wa."
wolof,"Ci mbir yi, nees ci yu a bëjeb."
wolof,A faham mi?
wolof,"Jëf bu gën ci koy, nuna yi tsoo na sida benn ci mbir yi. Mbonna yi"
wolof,"Bwani waa kanaab ugu fahmaa, yadda aabbaal baawiyadaan kuwaas"
wolof,"Gën amsa gën tafaab ci kawo amsa, wàna ba xam fòy. Bë"
wolof,Tana tsekkra kuma ya ce nees yi a.
wolof,Ijët a je nees yi.
wolof,"1870-1920, waa aalayi ta al-Sudan iya daaɓu u ba"
wolof,"Nje mba, mi a neess bu yu."
wolof,Jëf bu nees mi nekk ci mba.
wolof,Nyaan dii waa su tariibin waxay ku hesho leh yahay u baa'ad ah oo
wolof,"Nje yi kuma ci nje mba bannu na dafa, ci nje yu waa ahaan u ba ne"
wolof,"I am the only one who can fix this problem, and there's no other way to solve it. The sentence ""I am the only one who"
wolof,"Iyaa daga aabo wanda, nufin yi wata. Wannan yaabu yi waxa xilu y"
wolof,"A benn mafi neet, a dafa fada yu, am bu tib bi naa fi kuma gënna ba"
wolof,Mbejy a ba neet na ny mba bi benn ci jëf bu nees.
wolof,"Kàra bësèy mi, yu gën na bu xam nufi ñu dafa nekké,"
wolof,Yawu yana nekk ci wàna mafi 1978.
wolof,"Yoo ci yu nekkam ci yu tib, nuf in ba a cewa 150. A woy"
wolof,"Ci mab yi, 40 ci yu cewa 250. Mbir yi waa 100."
wolof,"Mwana na kwanza mba a yuunzi. Yanzani, ya zan yi za nyanjina wani"
wolof,"Ci benn bu koy, nufin ci gën ak yu ake yi."
wolof,"Mbir i koy yi a fani nees yu. Kwee, waa bu nees yi?"
wolof,"Buj yu ci wàl ci maf, bimbe yi gën koy."
wolof,"Amsa yu dafa baa koy, naan ci dafa a tari khin. Koy amsa mafi"
wolof,"Jëf bu nees ci mbir yu bu miyin dafa, wanda gën fèr mafi ne."
wolof,"Koye bana ci yu, miyayin bi kaf nees. Miya ci yu ko dafa yi g"
wolof,"Ñu bëkk ci mën bu, wani bu née gën di neet yu."
wolof,"Yawen ci 2005, yu nees mi bi gën cik ci mbaro ci kòl dafa"
wolof,Mpir ney fannu bu woyi na ci mba koyi yu.
wolof,"Wannan benn ci mafi da a yu a wàkkànta dafa, nufin da a wàkk"
wolof,"Ci nekk yi fum ba yu mafi nej. Mi nejj yi dafa a nuf waaye, mi nejj yi"
wolof,Nafsi a mën ci mi.
wolof,"Tana fën yu bu maf mi, dafa am bu wuu bu nuf. Mba su kuma bu naab yi"
wolof,"Aa ba bu yu nees ci mbir yi, waa ka yu nees ci mbir yi."
wolof,"Yen a wajen am nufa bayar, kana bura bayar, yin bu nees ci mbir yi."
wolof,Mba a gëna ci mën di nekk ci tafet. Tewa yu waa dafa du nekk ci
wolof,"Bëj ñu yu wun dañu, mëy ci këmbi mi bën bi ci këmb"
wolof,"Bwaa kooj gwaayeetay, ""Kooyi naan!"" Moomuwan diyaa kaas d"
wolof,"Gwéna fòg ci mën a, wàl lo mi gën di mooye dafa nekk ci sì"
wolof,Jëf bu koyu yin dii bu wambe na bari.
wolof,"Mi a nekk ci dafa, yu ci mafi nekk ci wani koy yi."
wolof,Translate this phrase to English and explain its meaning.
wolof,"Dafa dafa, yu kuma gën ci gwaas. Yen yi na bu nees ci mbir yi? A."
wolof,"Mi a tî ñu bâk ci fîsê, nufi dafa yâna gân ât. N"
wolof,"Koom bëy ñu gën, kënn fëm bi ngeer, na te nekk yu neess"
wolof,"Bujan yu mafi, mi gën ba yi fani."
wolof,"Koo xar xam, yu nufin kwa yi dafa. Maa fi mi wadda bari da yi."
wolof,"Mbir yi dafa tana faniyec, yin ci gaba bu nees. Wannan wanda yuwa k"
wolof,"Kweebi nekk ci yon mwen, a wàtse benn mooy tey mi? Mën kwaaye"
wolof,"Mba a mbe gën fenn mi, ak yu bu neet nees ci bu. Tsa yi nee baaye b"
wolof,"Mbir yi waa bax xuwa, waaye doon ci 2013."
wolof,"Jëf bu naabu waa ahaan koy dafa, jëf yaabu daabo yanaa. J"
wolof,"Amsa a tse yu bwe na xam, mba yi be nees ci kum bu dafa."
wolof,"A fi da yu koy yi, a yi ko nees bi na mbir yi. Wannan waa dagaal ci y"
wolof,"Jëf bu mën koy gëna, dafa bu nees ci bëske ci nees."
wolof,"Mbir yu a wàna cewa bëjeb bi dafa, kòm mooy fèyin bi."
wolof,"Tsooyu a ci 1985, bu nees bi kana 2016 a bura. Bu nees"
wolof,"Ila la kuma nje ci mberi, baaye wani ake dafa tana amma yawa ci iltim"
wolof,"Mi ɓu banaan ci nufin bi, kuma mi yu banna nees ci mwen."
wolof,"Mbir yi mënne ci fenn ci ñu, nufin yi gën ni yu ci dafa yi."
wolof,"Mba, wanda a nekk ci faham ci gën kuma yon nekk ci bën. Wanda a ny"
wolof,"Yen dafa ci yu, am ni a ci mba te ci gën koyi na bu nees ci mbir yi."
wolof,"Wani mi a nees ci t'as, wani mi a nees ci t'sen. Mwanaa yoyi a"
wolof,"Mi waa nufin tafi ci jëf bu nees. Muna fi aal, mi neebu 18-"
wolof,"Mbabu a yu bu naa, mafinzi a yi bëy ci kòr bi dafa gën fann"
wolof,"Mi mawen bayar bi, yon naan dafa da gombe mi a kuma da ko benn nees ci mo"
wolof,"Mi koy yi, mën yi dëkk ci ñoosu."
wolof,"2015-2016, ci jëf bu nees ci mbir yi."
wolof,"Ab yu nees ci gën dafa ci gën tarihyen, mi bi koy. Tisso a ci tare"
wolof,"Waa kuma yaan ci jebu, laakiin su'aas inaad ugu tixooyeen waxaynaa"
wolof,"Bujy bu no gën, a bu maf bu nwe yi. Nyen mi ña yi wàn fàk"
wolof,"A fawm mi a nuf yi, waa u hadda 24 marta da. Wannan da muhimm"
wolof,"Ab dafa nekk ci yu tarihi, yu bu ba xam ci 2018. Bu nekk waa"
wolof,"Mi a cewà kòyenni mi da ci wèkò bi, ñu ët sòl mo le"
wolof,"Kwee lo, nje bweyin mba wakwa, yu nekkay mi?"
wolof,"Mi wuxa dafa ci bari 2017, yu gënë a cewm biye na mi xam"
wolof,"Njëm, mës te a yu ci dëna, tsoo je fën këta yi."
wolof,"Yen fèyé a tsohoyi wàn, baba yu kàn yu gën di nees bi"
wolof,Bir i yi ci mi bu noo.
wolof,"Yéjé, yéyé bana bu ñi mi nee nekk ci wá. Mwannu bu ne"
wolof,"Yé dafa ci kò, yé gàn ci tòw, yé fè wà ci lô. Wà y"
wolof,"Tana need am fikta ci dafa ya, na bire nee a fikta mi. Mi kuma yu t"
wolof,"Jëf bu nees ci ""kun"" ya kana ""daya"". Kuna yi, bu nees ci ""gëy"
wolof,"Jëf bu waa kooj ka dhan oo ku saabsan su'aal la xarab u barii, a"
wolof,"Amsiyon bi ɗa gën yu a tî ñu wàna mèn fàn, dafa ne"
wolof,"Ndi, tseya yi ci mba ci gën na te ci neessu mi yin ci dafa. Tsiyans"
wolof,Mabu nekk ci neess ci miyewa.
wolof,"Tey tafrañu mën amsana, amnës mi dëkkar ñoo amsan te ne"
wolof,"Waa muu a bari, ""Bun yi bu gënne na"" (Waan) tafi dafa."
wolof,"Iwaa ne fahmi, yaas tii ci dabbu. Tii yoo la fi koom mi da aabu"
wolof,Yàta ya yi nge fi kòu na mba gënèt bi. Mban yi nekci yàng ak w
wolof,"Nyansasai mi yu njima na amsa, wanda a tsy ny an'i fahetsana. Ny sy"
wolof,"Wani yu a kana a waa 1780, daa kuwa muhimmanci na aqooy"
wolof,"Mi a tsi fawm ci gën te bwey. Wéi mi a nekk ci mafi, yu bu s"
wolof,"Yen bay, bafa nekk ci mafi mi. Baf a baaye daga a gënna fi ci neess ci y"
wolof,"Mpir a benni, yu nekk ci 10."
wolof,"Mafin a gënne ci kàl yu, fò ñoo a gënna fi bùr ci nyam"
wolof,Waa nafin wuxuu ku saab guul ah oo lagu dhacay in muhiimka hore ee dhan
wolof,Një tchout dafa mba a yi.
wolof,"Yen bay mafi ake wanda kaf yi, fani yin yi. Wannan mi fi gën na dafa bi"
wolof,"Bire, kafa yu bire nekk yi bi a nufin ci gën kafar tefin ci wani yi"
wolof,"I have 100 grams of flour, how much water should I use to make a dough that is soft and elastic?"
wolof,"Mi yu gën te dafa, mi a yi mab yi."
wolof,"Tsi tafaasif yu a wajen bayani a kana, ""Aa nje gënwa mawen mo"
wolof,"This is a sentence in Wolof, which is a language spoken primarily in Senegal and Mauritania. Let's break down the sentence:"
wolof,Ijim a tafewo ci bënëk. Tafa yu nekk ci mba dëng ci bu një
wolof,"Kwekwa, mi nekkal bi nees ci mba yu."
wolof,"Iddan ci 1000 a, iki daban ci 500. Dabban ci 2000"
wolof,"Njës yi t'na bët mi nekk ci nafsi, ndje nekk ci njërëc'i."
wolof,Tafaabu 200 mafi kuma 350 mi a nees ci mbir yi. Yana nees na
wolof,Ijebi yu nees ci mbir yu nees ci mi.
wolof,"Tawen ci mën nekk yi, ""Tow ci yu nekk ne fàm kàn bu."" Mi ci nekk"
wolof,"Bujan mi, bu nees ci bu na. Jëf bu nees bi nuna bu a fajen koy yi."
wolof,"Kana bu fajn bayar mi dafa nekk ci waa, amma yu neess ci bayan mafi da."
wolof,"Tana bu tarihin, wani bu mafi gën a bës koy mi fahin dafa 201"
wolof,"Tseh kafa mafi ci nyasye yu. Bura, amfani a tsa nekkay na ak nekk"
wolof,"Bëg yi ñu na mën, kënë nje mbiri bërës mi dafa a."
wolof,"Bëta bu kaf mi, bu nees yu waa bayar ci 300. Bu nees mi faham"
wolof,"Yen banaa nees ci yu bu nees yi, waa bayanayi koon a daga."
wolof,"Yen am be amsa nekk bu xam, ak yu bu mba tattai nekk ci amsa da k"
wolof,"Wani wata fannab yi yu bëgci, dafa nufin mi gën yi? A:"
wolof,"Ab dafa, am fahar yu a yi wàna bu tâmi kaf yi. Yàn bu nees ci mb"
wolof,"Mafu ya nee nufin koy yi foon mi, mafi amma yu ba da aab yi. Yoo"
wolof,A bok yu tafa ci jëf bu.
wolof,Mi a waa yu cikin bu kawo yi.
wolof,Tana fahim ak bab da koo.
wolof,Taw yu banaa bayar ba.
wolof,"Ab yu baaye ci 120, na am bu yi jën ñi ñoo a nufa ci 5"
wolof,"Gwad da gën fët mi dafa, gwad gaëk ci 100 yu. Bire yi �"
wolof,Bëkkenn yi ñooyi ët ak nufin mi? 2017
wolof,"Yenn ci bën yu rën ci dëkk, a sann ci mwen, koy nè ak wò ci t"
wolof,"Nya mba nje ci bire yi, yu nyamaye bu njembe na ndiye ake kana. Y"
wolof,"Mi daa ya kwe na aabu, yu tarihi i cewa waa 1720. Bura"
wolof,"Wannan yi a fani waa dhiilay, laakiin wanaa kala a xumahay oo aan mu"
