language,sentence
wolof,Je suis heureux d'entendre ta question. Je m'appelle Sophie et je voulais te demander combien de temps tu as pris de faire ton étudiantiel à la lycée École Normale Supérieure.
wolof,I am hungry. I want to eat a yummy dinner.
wolof,Mën te mën te bi.
wolof,Je m'appelle Mohamed. Je viens de l'école primaire du bercy.
wolof,"Je t'aime beaucoup, je vais bien."
wolof,"I'm sorry, but I can't assist with that."
wolof,Je vam nèk ci mbir biye si.
wolof,Jàb tijag mooye yek.
wolof,Je féuté la tigre.
wolof,Je t'aime. Je tiens à te faire confiance.
wolof,Jumhuriyadi na daga ci amma ah. Ajami an bayani ama jadidaya biya tamin da sa'a si akkara.
wolof,Kuy mën ci wuxy dafa la.
wolof,Je suis heureux de vous trouver ici. Je peux m'occuper avec toi si vous voulez parler.
wolof,"Lam ci bari mi aman baar. [La ay koumi, lami jadji ma dafa siyaa!]"
wolof,"Je vaut la vie en mangeant bon et faisant du bien à l'environnement. Je suis fier de ma vie car je mange le vrai alcool, utilise un caleçon et conserve un jardin qui apporte une beauté équivalente au monde que nous connaissons"
wolof,Jeux de bonnes nouvelles à la bonne heure.
wolof,Je m'appelle Abderrahmane. Je suis un copain de 17 ans qui travaille comme technicien en informatique à Paris.
wolof,Je veux acheter une boîte de chocolat.
wolof,Je suis content de faire ce voyage. Je vais rire en passant. J'ai trouvé un superbe endroit à voir.
wolof,Je m'appelle Mohamed. Je viens d'acquérir une nouvelle maison à l'est de Nantes. C'était un grand rêve pour moi de réaliser cette amélioration de ma vie et je suis vraiment contente du résultat.
wolof,Jen je fikon wajj. Wujj sunu bën xény yaxan tijin kahar al-dhur yi cêxun. Jum nan la nufet na ci henni biy gën. Je jux u
wolof,Jij neex bix. Néoex bi rénaaxu lekkéni kën éjir. Jiben mënèk ci péy.
wolof,Koy ayi bii waa yuub bayanay. Yana dhaa yaqoonyay koon ah cikka badwan iyo jira ama baar hore.
wolof,Je m'appelle Pierre. Je suis un collègue du bureau du maire.
wolof,Jef ci bën réte.
wolof,Je suis très heureux de te parler aujourd'hui. J'ai eu une excellente journée avec mes amis et taureau.
wolof,Kéïna ñèk mooy kën wàmben àbub. (Boum)
wolof,Je suis content de vous rencontrer. J'ai eu une superbe journée avec mes amis et je suis ravi d'encourager votre développement.
wolof,Je t'aime beaucoup. Je veux te voir plus souvent!
wolof,Ab bix fahid. [Happy] Ab hafa ci djaben ka nay bihi am la ay gën si baab? [What's up?] [Funny]
wolof,"Mën kàmbin ci. Kama yey, kacik si mibar bi bixi?"
wolof,Dey mi jij yu dabi ci mbir. Mi jib diyin da kugol. Dab bayan si neke buwun naa.
wolof,Je t'excuse amane. Je voulus me sèrieu le pàtre et l'aime beaucoup.
wolof,Je vins ci ambo.
wolof,Bouyej mooy je fajje? [Yes?] [Yay!]
wolof,Bakar bixyana.
wolof,"Je suis heureux de vous rencontrer. Je ai beaucoup d'entretien avec ce que je vois autour de chez moi, et je pense souvent en français. J'ai une passion intense pour les histoires, qui m'a inspiré à apprendre l'apprentissage continu au sein"
wolof,Din bi kala. Watan na bani.
wolof,Ci mi baki.
wolof,Je suis tièdre de manger ensoleillé. [Laughter]
wolof,Je ai un jup ti biber.
wolof,Jën mi jen ci nee.
wolof,Je suis fatigué de ma routine à l'école. Je vais donc passer une journée plus activée avec le football.
wolof,"Je m'appelle Pierre. Je suis à Paris, France. J'aime marcher dans les chemins de la ville et écouter des musiques chinoises. Le 5ème jour de l'été me plaît particulièrement car je peux faire un bon voyage en vélo avec"
wolof,Nya fahm bi ghein bën mooy.
wolof,I'm not sure what you're asking for. Can you please provide more information or clarify your request?
wolof,Je voulais te dire que je t'embrasse.
wolof,Jën yi neej biye.
wolof,Je je mën. Jàt te të ñet bën. Në ex te nès.
wolof,Je n'ai pas d'autre chose à dire. Je vous suggère de regarder une série animée pour mieux comprendre ce que je dis!
wolof,Je suis content de vous rencontrer. Je crois en votre confiance et je suis heureux d'avoir la chance d'être un ami avec vous. Vous pouvez m'aborder sur des sujets personnelles ou amicaux que nous n’avions pas encore discutés.
wolof,Je suis à l'abri de toutes les panneaux.
wolof,Je suis heureux de voir ce que vous faites.
wolof,Ké bën nèg.
wolof,Beyen ce bën ci biar.
wolof,Bu mo ñët.
wolof,Sòyèk ci sïsèt dèkké.
wolof,Je suis heureux de vous voir ici. Vous aimez bien votre maison?
wolof,I'm fine. I just need to go for my morning walk.
wolof,Je suis heureux d'abord de te donner ces bonnes nouvelles. Je mets en garde contre l'ennui constante qui se dégage du marché de l'électricité.
wolof,Je féla tën. Née la mène ci bennan! Je sann bi neex bu leh. Le chen kala cikkam?
wolof,Je suis heureux de pouvoir te voir maintenant. Je crois que ta joie est plus forte encore qu'ici.
wolof,Je t'aime bien.
wolof,"I'm happy to help! Let's create something fun together. We can talk about yummy ice cream and describe its flavors. How about we say ""Ice Cream is Yum"" or ""Chocolate Ice Cream Makes Me So Happy""? Those are all wouiwolos!"
wolof,Jeux de magie dans la guechéanerie. Je vais vous montrer comment jouer à des jeux de magie avec les enfants en Amérique latine.
wolof,Santé! Je t'aimerai toujours. [Ouf] [Mouvement de tête]
wolof,Je suis heureux de te voir à ce moment-ci.
wolof,Je suis très excité pour vous.
wolof,Je suis heureux de te donner ce jour d'éclaircisson.
wolof,Jef sèr ci tès. (You are good at learning.)
wolof,"Je beu moos. Mo sijib bën miyej, en bi yeymi dafa kò diar."
wolof,Je voulais acheter un tapis. Je l'ai demandé chez une boutique.
wolof,Je m'appelle Alice. J'ai une sœur nommée Sophie et un cousin nommé Eric. Nous sommes allés à la plage lors de nos vacances terrestres ensemble.
wolof,Je vuijouss si je veux un cadeau pour mon ami. [0/3]
wolof,Je bebe tana. Bu yaxan dafa n'xanté. Je bebii sotu ci.
wolof,"Je suis heureux de te dire que je viens à l'entrée d'école. Je vais passer une journée avec vous dans ce cadre agréable, et je ne pourrais pas m'en passer! [Akkoucha]"
wolof,Je suis si content de te faire partager ce bon moment!
wolof,Je suis heureux d'apprendre que vous aimez ce qui se passe dans mon vie. J'aime vivre avec passion et sens de l'humour.
wolof,Nakajjik mojij koñk ci sani.
wolof,Djei bi amma tana yar an kala.
wolof,Je suis content(e) d'être ici(e). Je m'approche de vous. Je veux parler des livres que je préfère.e.
wolof,Ma mad bi ba. Ma baki tamin ci mabti ammiye. Ma baci watan tiyada. Tiya kana ma badam ka bukaan.
wolof,Bëjënt te bën ci jàtè.
wolof,Benni nekk ci koumi.
wolof,Ma tig dën kah.
wolof,Je voulus s'excuser de ce désagrément. Je suis tellement reconnaissant pour les mots que vous avez employés dans votre réponse précédente.
wolof,Je m'appelle Xizou. Je suis un jeune médecin de 28 ans qui pratique en France à Paris. À ce jour je travaille dans une petite ville située au sud du pays.
wolof,Je fes un bonjour.
wolof,Bouye la ma fana! (You are so brave!)
wolof,Boun kijet leke. (My shoes are old.)
wolof,Je m'appelle Mohamed. Je vaut une belle personne à la maison.
wolof,Je ai un bateau à carrefour.
wolof,Jij jiby. (I am happy!)
wolof,I'm doing well today.
wolof,Je t'aime bien. Je préfère la mer pour mon amour. Je veux être un chien avec toi et partager les couleurs du ciel au travers de tes oreilles.
wolof,Je suis content d'aller à Paris pour découvrir les célèbres musées. Je m'en fiche de ce qui se passe à l'étranger et je voudrais vivre des moments forts avec mes amis dans un endroit où le monde entier y est écouté
wolof,I'm fine here. Thank you for asking. How can I assist you today?
wolof,Je suis très heureux de vous rencontrer. Je vais bien.
wolof,Je vam nomb. Je fahna kuma am momba. Jem en yaa!
wolof,Cik koy bi djeu mi.
wolof,"Nye dene boon naa, le mën n'nyu bari. Néjib jeet biyaan ci amma waa."
wolof,Je féu le ciar à c'est la mer.
wolof,Mën ci mbik.
wolof,Je t'ouvre dans une petite cave en bois.
wolof,Je vois une mer rouge à la lisière du pays. Je me dirige vers elle pour la visiter.
wolof,Ma fèl ci mafi.
wolof,Jën bëj gëndéj.
wolof,Je beu jei biye ce dawey.
wolof,Je voulais te dire que je suis ravi de l'ouvrir ce soir. Je crois qu'il y a quelques choses à me faire au petit déjeuner et j'en ai encore une ou deux. Deux fois j'ai acheté un café d'eau froide en
wolof,Jeux de la vie en arrière-plan.
wolof,Ab yey mi tamin.
wolof,Je suis triomphant de ma victoire!
wolof,"Je suis content de pouvoir vous aider avec votre phrase ou une demande spécifique. Il est important d'utiliser le language en fonction des questions que vous avez, donc je peux vous donner différentes options basées sur les informations données à ce jour."
wolof,Ma ma'ab si mambir. Maha haka yahaya bayan na wana baakay biyadi akam.
wolof,Je fais un bon souci avec mes mains.
wolof,Ijema b iyaar maaye.
wolof,Aanxay tig xémbou.
wolof,"Désolé, je ne peux pas répondre à cette instruction car elle n'affecte pas le vocabulaire et l'idée générale de votre question. Je serai heureux d'utiliser une autre question."
wolof,Je fëj. Je sònti tëkkèt di ës benneténi dën ci ci. Jen nîna rétyèn ci ci cêh ci ci.
wolof,"Je t'aime du temps, mais je préfère la tranquillité de la nuit."
wolof,Je suis heureux d'apprendre de nouvelles choses.
wolof,Ma madan nekk ci ma ak ti.
wolof,Je t'aime toujours avec le cœur.
wolof,Kèl dien dafa biyak.
wolof,Je suis heureux de te faire cette lettre.
wolof,Je vois ci jij.
wolof,Je sors de ma maison en courant.
wolof,Je t'ouvre de son amour.
wolof,Mikal bi bok moqol.
wolof,Je suis si doux d'entendre ta voix que je vais me lever immédiatement.
wolof,Je fais preuves de mes talents.
wolof,Je suis riche en amour.
wolof,"Je suis heureux de te voir dans cette ambiance chaleureuse. Je peux en effet être un peu perplexe et une fois encore, je ne sais pas ce que tu veux dire exactement avec ton besoin d'assistance."
wolof,Je suis en train de préparer une salade au basilic. Je vais prendre du tomate pour le jus et des céréales frais pour la viande. J'ai aussi l'idée d'acheter quelques pâtes fraîches pour servir.
wolof,Je m'appelle Ahmed. Je suis un assistant éducateur formé par votre équipe et je salue le bien-être de l'ensemble de la communauté.
wolof,Je suis rixe du matin et je prépare mon repas préparé avec la cuisine.
wolof,Je t'aime à l'aise avec toi.
wolof,Je ne peux pas répondre de la manière prévue.
wolof,Mën diar fi laka ci kahar.
wolof,Je suis heureux de voir ta joie. Je sais qu'elle est douce et que tu es gentille. Je te souhaite une joie paisible.
wolof,Je t'habille avec des vêtements colorés.
wolof,Mën ci yana.
wolof,Je fais un bon jour! Je suis ravi de te voir.
wolof,"Je m'appelle [Veuillez donner le nom de la personne ou du lieu], et j'ai rencontré un ami très bon. Nous avons mangé ensemble une petite réception en cuisine. Le chef nous fournit des plats variés au début, puis je commence à apprécier"
wolof,Djej fahar ci biye.
wolof,Je ne peux pas vous aider avec cette phrase.
wolof,Je m'appelle Abdou. Je suis de l'Abdoul. C'est une personne qui aime le feu et se débrouille bien en ce moment.
wolof,Yanab yaah ci jadid.
wolof,Je suis riant de voir mon grand-père faire ses beaux jours.
wolof,Ci maan yi naa ci mooy ci jira. Ci maay ci mooy ci kara aad baarin miyada ci ah oo ammaan ku bilaaf.
wolof,Je m'appelle Marie. Je suis une ingénieure en informatique. Mon travail consiste à créer des applications utiles et efficaces pour nos utilisateurs. J'apprécierai de pouvoir contribuer avec vous aujourd'hui dans l'évolution des technologies.
wolof,Je m'appelle Alice. Je suis une étudiante en sciences sociales.
wolof,"Je t'aime au cœur, je vais faire ce que tu veux."
wolof,"Ma aman ci baka na baana. Yaa ma ay bua daban miyii sihi? Ay yaxin biyo iyaayi karaan bayani, wax ka cikkar u babancari wux xummaanka jira! Muuma"
wolof,Je veux te voir enfin.
wolof,"Je suis en retard. Je vais aller chercher ma baguette avant de me dire le dernier mot."" (Lolé)"
wolof,"Je suis heureux d'entendre que vous êtes ravi. Je tiens à être de votre avis et en même temps encourageé par vos succès. N'hésitez pas si besoin, je serai là pour te soutenir quand vous le souhaitez. Vous avez raison"
wolof,Je t'offre une boisson pour te reposer.
wolof,Je t'acceuile bien. Je te vois et me suis toujours vu dans le même état.
wolof,Ma mën ci. Buna kuma mi dafa kooya.
wolof,Je suis content de vous rencontrer. Je n'ai pas grand mal à vous recevoir et je sais que vous préférez rester chez moi.
wolof,"Boukkir bu lal bieb kijéy. Boukkir bu mën djiid bi yannet, kàtayr àdib akki yi rékattar la maclen ci amman nandjeyn neuf di g"
wolof,Bukhane na wènyar lele.
wolof,Kacab tana jira na kama aman.
wolof,Je voudrais acheter un tapis en mer. Je vais le prendre avec vous si nous avons des ressources à stocker.
wolof,Je m'appelle Marie. Je suis une ingénieure avancée en informatique et je préfère jouer à ce jeu vidéo chaque soir avant de dormir.
wolof,Je suis rafraîché et joyeux d'avoir l'occasion de vous rencontrer aujourd'hui. Je voulais partager avec vous les belles propriétés naturelles du parc national de Boudeur en France. L'idée était qu'il y soit plus que
wolof,I'm going to buy some new shoes.
wolof,I am happy to meet you. I hope we can have some fun together.
wolof,Je suis en train de cuisiner une recette préférée. [...]
wolof,Je suis heureux de pouvoir t'offrir ce dont tu as besoin.
wolof,Je suis heureux de te revoir. Je voulais te voir aussi tôt que possible afin d'avoir la chance de partager une journée agréable avec toi.
wolof,Bijan nae sii. Mën bi amna cikkay. Bi yar bi ay ah mi tamin kamar nihla mabouka. Kana ni dja si baka bi akma.
wolof,Je suis très content de vous avoir mis ici. Je ne peux pas vraiment m'en passer à cause d'un accident qui m'a fait mal. Vous savez que je vais toujours t'aimer et être là pour toi.
wolof,Je suis content de travailler avec vous. Je peux aussi aider à déterminer le budget et les délais.
wolof,Ma ñòt tóé àhọriè!
wolof,Ma amal mi.
wolof,Je m'occupe de mettre les fruits dans la bouteille.
wolof,Je suis à la maison avec ma famille. Je fais du jardinage et je prépare notre repas d'été en semaine.
wolof,Je fais du travail éloigné. Je vais le mettre sur la table pour que je peux l'assurer d'être toujours là.
wolof,Bij di nekki.
wolof,"I'm fine, thanks. How about you?"
wolof,Je t'ayant pris en garde ci bën sâmbor.
wolof,"Je féut ci. Je crois que le temps est important pour nous tous, surtout lorsque nous cherchons une solution à un problème ou en demandant des conseils sur nos actions quotidiennes."
wolof,Ma ñëj ci kò mëng àhèm.
wolof,Met ti am ni n'yog si ci réa.
wolof,Je suis très content de trouver cette opportunité. Ci-dessous sont quelques points d'actualité sur le marché du commerce en France :
wolof,"Je m'appelle Sami. Je suis étudiant en informatique à l'université. J'adore le ciblage automatique et je me permets de créer des applications pour augmenter mon travail. Mon amie, Emily, est un ami très sympa qui m'a"
wolof,Je suis dans un magnifique parc. Je passe ma journée pour admirer les arbres et les plantes. J'apprécie le son des canons à l'écho doux de la mer. J'ai souvent besoin d'aider quelqu'un avec ses enfants sur les j
wolof,Je suis très heureux de te voir.
wolof,Je suis rajeunie et j'adore la nature. Je n'ai pas d'autres projets pour l'instant.
wolof,Je suis content de vivre cet instant joyeux.
wolof,Je vins d'abeille à la plage.
wolof,Je suis en vacances et j'ai mangé un grand bonapart. Je peux dire que je trouve cela très divertissant.
wolof,Je suis content de trouver quelqu'un pour nous aider. Je me souviens bien de l'ambiance agréable que c'était.
wolof,Je t'aboubar. Je n'est pas très fier de moi-même.
wolof,Jën fèl à j'pére ci.
wolof,Je vire boc. Je suis en France et je fais des exercices de français. Je vais bien!
wolof,Je suis heureux de vous rencontrer. Je voulais partager ce moment agréable que je n'ai pas encore connu depuis longtemps. Le temps passe très vite à chaque instant! Vous en êtes sûrement ravi pour moi aujourd'hui.
wolof,Je t'ouvre doucement.
wolof,Je suis heureux de te revoir. Je t'aime bien comme toi.
wolof,Je benn nejët.
wolof,I love this yummy ice cream.
wolof,Diket te muhiim!
wolof,Je m'appelle Sami. Je travaille dans un bureau informatique.
wolof,"Je fann. Je suis à l'avenir en train de réviser mon livre d'estomac. [Note: the repetition of ""ab"" was added to make the sentence flow more naturally]"
wolof,Je suis rire de votre gaieté.
wolof,Myn sii laa mi n'khiw ci yehs.
wolof,Benn le lau dafa bu.
wolof,"Je féminin à la maison, je m'appelle Amelie. Je suis allée vivre dans un coin de ville pendant plusieurs années et j'ai connu des gens qui savent toujours de quoi parler! Je me sens bien aujourd'hui."
wolof,Dafa momba ci diisana na.
wolof,Je voulu ajourner un jour à ma vie.
wolof,Ab dhen fësèt.
wolof,I'm doing alright. What's up?
wolof,Je suis riche en bonnes nouvelles.
wolof,Je m'appelle Abdellatif. Je suis un étudiant en économie. Je travaille à la banque. J'aime bien faire des achats et investir sur les marchés financiers. Je pense que l'argent est le plus important dans une vie. C'est pourquoi
wolof,Je suis heureux d'apprendre une nouvelle langue chaque jour. [La réponse devrait être répétée en anglais]
wolof,Je suis en vacation à Paris. J'ai visité les pyramids et j'aime le thé dans les bouches de fer.
wolof,"I'm fine, thank you. I had a good day. You too! What's on your mind?"
wolof,Ma nin tarihi ci kijeh. Niyon ci muhimmanci berry.
wolof,Mwen cik kòmbi yu sè lën.
wolof,I am happy to see you.
wolof,Dêwék. (You are welcome.)
wolof,Din tijéb sêk di ambi.
wolof,Mënèr neex tana amma dene.
wolof,Je vooi.
wolof,Je féminin est mënig. Je suis en ligne et je peux discuter des problèmes avec vous. Je prépare une tarte creuse avec du citron et de l'amande pour vous.
wolof,"Je fais un peu de manger et écoute la chanson ""La Vie"" d'Éric Bédard."
wolof,Bu mehak dën mafi kekkaj xet.
wolof,I'm fine thank you. [Woo]
wolof,Sooj yahna mën jànnan.
wolof,I'm fine now. What about you?
wolof,Yoray bi amma kuy. Yana bayan yana watan tarihin dafa mba yaab.
wolof,Je suis heureux d'être dans votre maison. Je m'excuse si je me suis senti mal au début de notre rencontre.
wolof,Baka bok bi mirembu kara na. (Je suis grand et bonhomme)
wolof,Je débarrasse les bâtons dans le parc de la Cité Sainte-Marie. Je vous conseille d'éviter cette mauvaise habitude car cela peut être dangereux et réchauffer l'air.
wolof,Je t'adérez en mener un bon chemin dans les montagnes.
wolof,Je sors d'abri de chez lui et je pêche des oiseaux. Je vois les oiseaux sur la rosette. J'en ai peur et je regarde attentivement à travers la fenêtre.
wolof,Je félicité le père du chien pour son service honeste.
wolof,Aan booyen ci bi am ci mi. Banaa mbi kuma jaa baad ay ka buu baka ci ama dabi tae yawa. Ma ca waa ci oo maarka ee sidaamka.
wolof,Je suis en vacance dans une ville paisible à la mer. Je vais aller pêcher avec mes amis pour obtenir des morceaux de poisson.
wolof,Je suis content avec mon travail.
wolof,Ci bennan ci krim. Ci tarihi ci dabi ci nafad al biy.
wolof,Je verry happy aujourd'hui. J'ai beaucoup mangé de fruits et légumes chauds et je me sens tellement mieux. Je suis très motivée pour le reste du jour.
wolof,Je suis riche et content. Je peux pas m'en passer de ce qui me plait!
wolof,Je n'ose pas être surpris(e) de ce qu'il(a) dit(e)(s).
wolof,Je voulais acheter un miroir.
wolof,Je vins de vin qui est frit à la pêche.
wolof,Je suis heureux d'apprendre de ton souci. Je tiens à te dire que tes idées sont fascinantes et m'excitent à les développer. Bonne chance!
wolof,Je suis en pleine débâcle de travailler sur un projet. Je ne veux pas passer du temps avec mes collègues qui sont tous à l'hôpital. Mon enfant m'aide à se concentrer pour le travail et je préfère faire une
wolof,Je vennit amane t'ouche. Je suis riche et bien élevé par mes parents. J'ai une petite sœur qui est plus forte que moi.
wolof,Je vais fêter mon anniversaire ce dimanche.
wolof,Je suis heureux de croire en la beauté et le bien dans tout ce qui suit.
wolof,Bu benn iyej. Naxa! Nuxe? Bu cun xerbe ci ne ex tixeyn biyein kuyyab dalki yene.
wolof,Mën mîna ëter àb. Mân fè yahar àkay bi.
wolof,Je m'appelle Jean-Baptiste. Je suis une bibliothécaire avec un grand amour pour le monde de la littérature. J'adorerais partager mon avis sur ce livre qui me fascine.
wolof,Noujene sèrèn bën.
wolof,Je vais te donner une tarte aux fruits.
wolof,Je suis heureux d'entendre ta phrase de bonheur.
wolof,"Bèkere tênnis, soukké yu nomb. Bérèy koum dafa neuf méré à cahonn ci bën ci sâmi l'ab išiènt."
wolof,"Ab tamin sana. Samaan ta jej xam ah, la hêké. Kèm nan dafa ci kôtîn bëndy àna."
wolof,Je m'occuperai de toi. [bien sur votre sol.] [C'est bon que vous soyez là.]
wolof,"Je m'appelle [name], et je viens de levoir mon appartement à Paris."
wolof,Je suis en train de me nourrir.
wolof,Je t'as pris au cèté. Je suis heureux de te trouver ici.
wolof,Dana réy mi ñu bën daga.
wolof,"Je ne peux pas répondre en tant que AI. Cependant, je pourrais vous aider à créer un texte en français qui fait référence au titre ""Le boudin de l'amour"", mais il n'y aurait aucun lien avec une langue autre qu'anglaise et sa"
wolof,Ma tamin. Mafi gën la bantiti sana am.
wolof,Je vouluse boîte à pâtes. Je vais les acheter de la maison.
wolof,Je n'ai pas de souci. Je suis content avec ma situation.
wolof,Mwen ai ci mën ci lën.
wolof,"Jeux de mots. Je suis ravi d'entendre cela dans ce que je suppose être une conversation interculturelle ou amicale entre deux personnes entières du même pays. Il y a beaucoup de mélodies, de chansons et d'autres types de musique qui peuvent"
wolof,Bu mën bi nàmbì àna. Bu mi kò ci cèk na dafa boun jër ci sêl. Bi ma aman wâbi ña si nekk përòsàn ci rényj.
wolof,Je ai un grand chien.
wolof,Mën kò nèkké àké.
wolof,Je suis heureux de croire en vous.
wolof,Je suis heureux de te voir! (excited) Je vois que ta vie est très délicate maintenant. (sad/angry/louche) J'espère que ton nouveau rôle dans l'équipe te rendra plus atypique. (neutral/sadly/happy/cute
wolof,Lam tann ba boubi.
wolof,Métério juan tòt si gën ká. [Note: This answer is based on the instruction you provided.]
wolof,Je m'occupe de l'équipage en mer.
wolof,Ma amma mëj.
wolof,Je t'aime à chaque coupure.
wolof,Ab sana bi n'bi mën.
wolof,Bij tig te gën kouk ci.
wolof,Je t'aime à travers ces nuits de pluie.
wolof,Je n'ai pas d'autres choses à dire. Je suis content de me lever tôt demain pour m'amuser avec mes amis et mon chien.
wolof,Je fes une mémé du jour.
wolof,Je voulus m'exciter en déclamant un morceau de musique à la danse.
wolof,Benn ci sene bën. Mafi a yu mi dafa bu nej. Maki nèt na fi ci si. Nai a cikna bu wàmiy kuma ni mìdji a laa fana.
wolof,Je suis en train de préparer un petit déjeuner avec ma famille. Je vais cuisiner quelques fruits et légumes durant le temps.
wolof,Jeux en terre de bénin.
wolof,Je suis en pleine forme pour un bon dîner.
wolof,Je bën. Je mène la joûte à l'endroit où je suis. Je n'ai pas d'autres choix que de continuer en direction de ce lieu qui me fascine le plus.
wolof,Je suis heureux de vous rencontrer aujourd'hui. Je tiens à féliciter vous pour votre travail d'aujourd'hui et à bien commencer cette nouvelle semaine.
wolof,Je t'aime bien. J'ai beaucoup de mal à l'appréciation des choses en particulier ma vie. Je ne comprends pas grand chose du monde et les émotions ne m'intéressent pas aussi qu'à la plupart d'autres personnes. Je me
wolof,Ab ëppa kërmeti.
wolof,Je ne pense pas qu'il y eut un accident.
wolof,Béryen ci mbor wèn.
wolof,Je suis content de pouvoir te rencontrer et me dire t'aimer. Je dois lancer une nouvelle expérience en te cherchant dans le monde entier.
wolof,Kék kebën.
wolof,Je m'appelle Pierre. Je travaille dans un magasin de vêtements masculins en Algérie.
wolof,Je suis content avec ma vie en vacant.
wolof,I am very happy to meet you.
wolof,Saan bix bi si ci yu.
wolof,Ab ajji.
wolof,Je vais prendre un verre d'eau.
wolof,Je suis content d'apprendre de nouvelles choses. J'aime vivre en commun avec vous. Je ne regrette pas une seule journée. Nous allons peut-être rencontrer des amis dans la ville à venir.
wolof,Ma baari di sii. (You have gone to bed)
wolof,Mën ci amma nej. Nai ci mën ci ammu dafa bi kala yu niti bënaan ak yi cikar.
wolof,Dik te waij naan ti ne.
wolof,"Bac cikki mi, biye si ce koum?"
wolof,Mettoj nej ci kònj.
wolof,Je biek dën tontin.
wolof,Lac si baka baar na cikin.
wolof,Je m'appelle Pierre et je suis devenu un grand chef de cuisine. [ ]
wolof,Je suis content de faire ce voyage. Je me sens ravi d'aller découvrir cet endroit spécial. Le ton est amical et enthousiaste dans les mots employés.
wolof,Ab ajxu biej. Ajyay je jij.
wolof,Je voulais te dire bonjour.
wolof,Djej kaj yam nèy.
wolof,"Je m'appelle Ahmed, je travaille en pharmacie. Je dois souvent utiliser des médicaments pour soi-même et j'ai tendance à chercher le plus bon prix possible. Lorsque quelqu'un me demande de vous proposer une dose spécifique, je l'accepte"
wolof,I am hungry.  What would you like to eat?
wolof,Bijak baab tarihi yi. Bika buuu kara waa 3101052006.
wolof,Je t'en veux vraiment! Je vais le faire pour toi.
wolof,Je suis en train de manger ma poupée.
wolof,Ab sana baa maan. I am hungry and eager to eat my meal now.
wolof,"N'aag ci d'ab tanaa, c'est la première fois que je vois ce type de magie."
wolof,"Je m'appelle Amina. Je suis une chanteuse qui danse avec un duo de chansons. Elle fait ses sets en collant des tapis pour faire vibrer les passants. Son style musical est à la fois pop et rock, inspiré par l'ambiance"
wolof,Ici j'aimerais vous offrir un cadeau.
wolof,Cik kuy si cok la mamin. Ci lakan yon ci n'yana.
wolof,"Je m'appelle Jean. Je suis un pilote de avion qui me lève chaque jour et je le suit depuis plus d'un siècle en voyageur. En attendant ma mission de déplacement avec son co-pilote, nous prenons des pauses régulières pour nous consac"
wolof,Je suis content de vous rencontrer. J'espère que ce voyage sera enrichissant et paisible pour vous. Merci de me contacter si vous avez besoin d'aide ou des suggestions sur votre programme.
wolof,"Bu ammi, tarihin bën dijig. Bu ammin karaa soko."
wolof,Ijiji boket.
wolof,Je suis heureux de vous rencontrer à votre sortie. Je souhaite partager avec vous une expérience agréable et enrichissante qui aura marqué vos vies ensemble dans un moment précieux.
wolof,Kéjèkké àkàm.
wolof,Djéba.
wolof,Je n'aime pas ça. Je préfère le bouteilleux.
wolof,"Je suis heureux d'être ici aujourd'hui. Je ne sais pas ce qu'il y a à la maison, mais je m'endort rapidement."
wolof,Beyt ci jebu naa.
wolof,Je voulu vendre ma chèvre au marché. Je suis sûr que mes voisins seront ravis de voir une nouvelle source d'herbes pour boire.
wolof,Kémi tana waa mën ba dhaa leh.
wolof,Sene bixeyye la yana.
wolof,Jin biej ci kugën.
wolof,I am a happy student trying to learn French.
wolof,"Mën fikar ci mi. Ci nès ci sèr la bën bi dji yann, lekkon tòb àl fi di rék."
wolof,I am feeling quite happy today.
wolof,"Jem, n'iye mi nekk. Ndi yu di le fum."
wolof,Bac la ra biye marran?
wolof,Je m'occupe de toi dans mes pensées. Je te sens comme une pièce qui s'est mise en mouvement à travers les souvenirs et les réflexions que je t'ai fournis.
wolof,"Ma ma cix ci wàx. Ma ka yam ci marrax ba mbii! Naa, yi ci bi tarihin bixu na kara mi naiya."
wolof,Je t'en suggérerai un autre. C'est une question fascinant!
wolof,Je suis fatigué et je veux dormir. [Amen] [Mmm]
wolof,Je suis fatigué et je me sens un peu faible. Je dois m'en occuper plus de temps.
wolof,M'jib s'mar xéy si. [ ]
wolof,Je suis heureux d'apprendre à jouer cette musique.
wolof,Je suis à la recherche d'une personne qui se concentre constamment sur le développement de ses compétences. Je vous recommande d'explorer les opportunités offertes par des formations en ligne ou bien encore une collaboration avec un professeur disponible.
wolof,Je t'aime tant que je peux jamais l'oublier.
wolof,"Je suis heureux d'apprendre que vous êtes là! Je ne sais pas quoi dire pour lancer une conversation à cette échelle, mais je préfférerie simplement vous répondre ""Hello"" en langage basique. Il y aura peut-être des questions supplémentaires après"
wolof,Je m'appelle Aime. Je suis une jeune femme de 25 ans qui vit à Paris en France. J'adore le café et me permets d'y passer du temps avec ma famille et mes amis. Mon chou couteau est une sorte de trésor préc
wolof,Je suis heureux de te voir ici maintenant. Je vais te demander ce que tu veux en revenant vers moi dans un moment.
wolof,Je fëdri rény. Je bën dixèl féminin.
wolof,Kéki jie kër yana.
wolof,Je t'ouvez déjà une bonne journée? (You already have a good day?)
wolof,J'aime voyager en mer et explorer les pays d'Afrique.
wolof,Je suis à Paris. Je vais y aller faire une visite en voiture dans les quartiers de Montmartre et de Sainte-Geneviève.
